NOUN, ADJ, 
gud, Pretty, 
time, incredible, 
game, Good, 
times, multiple, 
game, Great, 
problem, small, 
version, mobile, 
stars, more, 
game, Perfect, 
issue, only, 
stuffs, new, 
game, fun, 
improvement, needed, 
game, good, 
issues, less, 
game, Best, 
cards, wrong, 
review, Updated, 
damage, consistent, 
run, great, 
cards, good, 
relics, good, 
battle, overpowered, 
battle, elite, 
version, mobile, 
save, autosave, 
game, entire, 
time, later, 
cards, correct, 
half, bottom, 
game, Great, 
controls, better, 
device, big, 
device, android, 
screens, smaller, 
game, Great, 
times, many, 
card, wrong, 
one, different, 
controls, weird, 
controls, sticky, 
game, phenomenal, 
boss, first, 
game, Great, 
game, Amazing, 
reason, odd, 
work, hard, 
choices, more, 
capabilities, atleast, 
capabilities, mod, 
people, other, 
reviews, other, 
cards, selecting, 
game, same, 
game, great, 
level, right, 
game, amazing, 
card, addictive, 
fun, most, 
gripes, minor, 
games, only, 
games, good, 
