NOUN, ADJ, 
chests, daily, Its a fun game but I have a glitch where I can't collect daily chests and can't get diamonds from missions.
game, Best, Best game ever
glitch, Good, Good, but really annoying glitch where if I type four characters or more into the search bar, it comes up with nothing.
glitch, annoying, Good, but really annoying glitch where if I type four characters or more into the search bar, it comes up with nothing.
game, best, I love the game it's the best game on my phone
delay, huge, Fun game but there is a huge delay on mobile which does not make the game fun anymore
game, Great, Great game! Am not the best at it but with practice I have improved. Definitely recommend to anyone.
dollar, payed, In payed 2 dollar for a game that deletes all my progress each time I exit the game, fix this. Please
attempt, first, I know I'm way late to the party, however there is a bug on my app that whenever I click on a level for the first attempt it hurls me fast at the first obstacle. It only does it on the first attempt so not much trouble there, but I just wanted to say something. Anyway, super fun game!! I hope they update again!!
obstacle, first, I know I'm way late to the party, however there is a bug on my app that whenever I click on a level for the first attempt it hurls me fast at the first obstacle. It only does it on the first attempt so not much trouble there, but I just wanted to say something. Anyway, super fun game!! I hope they update again!!
attempt, first, I know I'm way late to the party, however there is a bug on my app that whenever I click on a level for the first attempt it hurls me fast at the first obstacle. It only does it on the first attempt so not much trouble there, but I just wanted to say something. Anyway, super fun game!! I hope they update again!!
trouble, much, I know I'm way late to the party, however there is a bug on my app that whenever I click on a level for the first attempt it hurls me fast at the first obstacle. It only does it on the first attempt so not much trouble there, but I just wanted to say something. Anyway, super fun game!! I hope they update again!!
fun, super, I know I'm way late to the party, however there is a bug on my app that whenever I click on a level for the first attempt it hurls me fast at the first obstacle. It only does it on the first attempt so not much trouble there, but I just wanted to say something. Anyway, super fun game!! I hope they update again!!
game, Cool, Cool game
game, Great, Great game
demon, first, The demons are so hard All levels among us gd quizzes minecraft Why is the first demon so hard toe 2 so hard and deadlocked the last demon so hard
toe, hard, The demons are so hard All levels among us gd quizzes minecraft Why is the first demon so hard toe 2 so hard and deadlocked the last demon so hard
demon, last, The demons are so hard All levels among us gd quizzes minecraft Why is the first demon so hard toe 2 so hard and deadlocked the last demon so hard
ads, many, Awsome game, not many ads. I want to see more update though
update, more, Awsome game, not many ads. I want to see more update though
game, cool, really cool game my progress wasn't reset unlike other people, probably something to do with me cloudsaving after earning progress robola topert is cool why doesnt google play work with linebreaks still works with android 12
people, other, really cool game my progress wasn't reset unlike other people, probably something to do with me cloudsaving after earning progress robola topert is cool why doesnt google play work with linebreaks still works with android 12
game, Nice, Nice game
game, good, over all good game
game, good, This game is perfect except for the Creator option it is so hard to delete things and it's hard just coming up with an idea. " * _ * " but except for that it's a good game I really enjoy the demon 😈 levels this is such a good game 🎮 thanks for creating this game
game, good, This game is perfect except for the Creator option it is so hard to delete things and it's hard just coming up with an idea. " * _ * " but except for that it's a good game I really enjoy the demon 😈 levels this is such a good game 🎮 thanks for creating this game
game, Great, Great game
game, good, Very good game
demons, easy, Pretty much all my stuff is gone. I re-installed this on another device but like 1/5th of my stuff is gone and all my demons are gone. It's not that i havent saved because i have messages on that game from when i had 8 demons. I litterslly said pretty much this: "im 8 demons in and can't find any more easy demons that're actually easy". And i have apparently 0 demons. So if that messagr saved from when i had 8 demons it clearly shows at least that much has saved but still i have no demons
depression, conical, I like this game the music is great some levels are amazing like bloodlust firework and kenos but this game has problems 1 the updates take to long 2.2 is out now but it nearly took 4 years 2 some levels are good and then there's conical depression it's an ugly level with very out dated decoration and not that fun gameplay 3 if you play on mobile some levels like the yandere are laggy as hell sure there's a low detail mode but still it kinda sucks this game is good but it as flaws I like it 🙂👍
level, ugly, I like this game the music is great some levels are amazing like bloodlust firework and kenos but this game has problems 1 the updates take to long 2.2 is out now but it nearly took 4 years 2 some levels are good and then there's conical depression it's an ugly level with very out dated decoration and not that fun gameplay 3 if you play on mobile some levels like the yandere are laggy as hell sure there's a low detail mode but still it kinda sucks this game is good but it as flaws I like it 🙂👍
decoration, out, I like this game the music is great some levels are amazing like bloodlust firework and kenos but this game has problems 1 the updates take to long 2.2 is out now but it nearly took 4 years 2 some levels are good and then there's conical depression it's an ugly level with very out dated decoration and not that fun gameplay 3 if you play on mobile some levels like the yandere are laggy as hell sure there's a low detail mode but still it kinda sucks this game is good but it as flaws I like it 🙂👍
decoration, dated, I like this game the music is great some levels are amazing like bloodlust firework and kenos but this game has problems 1 the updates take to long 2.2 is out now but it nearly took 4 years 2 some levels are good and then there's conical depression it's an ugly level with very out dated decoration and not that fun gameplay 3 if you play on mobile some levels like the yandere are laggy as hell sure there's a low detail mode but still it kinda sucks this game is good but it as flaws I like it 🙂👍
mode, low, I like this game the music is great some levels are amazing like bloodlust firework and kenos but this game has problems 1 the updates take to long 2.2 is out now but it nearly took 4 years 2 some levels are good and then there's conical depression it's an ugly level with very out dated decoration and not that fun gameplay 3 if you play on mobile some levels like the yandere are laggy as hell sure there's a low detail mode but still it kinda sucks this game is good but it as flaws I like it 🙂👍
years, little, I really like this game and have playing for a little over 4 years now. I was reading some of the reviews, and seeing a lot of people saying they signed into their account on a new device or after deleting the app and losing all the progress. If you do that, after you sign back into your account you need to load your data back onto the device otherwise you won't have any progress.
device, new, I really like this game and have playing for a little over 4 years now. I was reading some of the reviews, and seeing a lot of people saying they signed into their account on a new device or after deleting the app and losing all the progress. If you do that, after you sign back into your account you need to load your data back onto the device otherwise you won't have any progress.
game, Good, Good game
map, own, The way you can create your own map or like build- Is how I like the game so that's why I gave it a 5-star ❤ 💖 ( l ❤ you RobTop ) #GeometryDash #RobTopGames
food, good, Tastes like food good food tho
games, best, Geometry Dash is one of the best games out there. It's fun to play whenever I'm bored, the songs are extremely good, and the design is so fudging gorgeous!
experience, good, Really good gaming experience and the best part is that there isn't any ads or interruptions either, it's just that this game should lets us record sound while playing with third party recorder apps. Other than that it's one of the best games I have played ever
part, best, Really good gaming experience and the best part is that there isn't any ads or interruptions either, it's just that this game should lets us record sound while playing with third party recorder apps. Other than that it's one of the best games I have played ever
party, third, Really good gaming experience and the best part is that there isn't any ads or interruptions either, it's just that this game should lets us record sound while playing with third party recorder apps. Other than that it's one of the best games I have played ever
games, best, Really good gaming experience and the best part is that there isn't any ads or interruptions either, it's just that this game should lets us record sound while playing with third party recorder apps. Other than that it's one of the best games I have played ever
experience, good, I had a very good experience until I lost all my progress. If you want to play my levels, my username is Fireball09.
game, good, It is a good game and I am happy with it
level, first, To all of the people saying the first level of the game is impossible it's not my name in game is PunchAnOrphan and I am way better than probably anyone who has ever rated this game one star and said that the first level is impossible as I have beaten multiple extreme demon rated levels you just have to get good at the game practice alot
level, first, To all of the people saying the first level of the game is impossible it's not my name in game is PunchAnOrphan and I am way better than probably anyone who has ever rated this game one star and said that the first level is impossible as I have beaten multiple extreme demon rated levels you just have to get good at the game practice alot
demon, multiple, To all of the people saying the first level of the game is impossible it's not my name in game is PunchAnOrphan and I am way better than probably anyone who has ever rated this game one star and said that the first level is impossible as I have beaten multiple extreme demon rated levels you just have to get good at the game practice alot
demon, extreme, To all of the people saying the first level of the game is impossible it's not my name in game is PunchAnOrphan and I am way better than probably anyone who has ever rated this game one star and said that the first level is impossible as I have beaten multiple extreme demon rated levels you just have to get good at the game practice alot
game, fun, A fun game with a single control button. Yes
control, single, A fun game with a single control button. Yes
levels, many, This game is top 5 of my games I love how you can browse through many levels and create your own I give 5 stars for the great quality to, just every thing about this game is great.
quality, great, This game is top 5 of my games I love how you can browse through many levels and create your own I give 5 stars for the great quality to, just every thing about this game is great.
downsides, Main, I've been playing this game for 5 years now. Majority of it on mobile, now on PC (Steam). I find myself always coming back to it and I can never seem to get bored. Main downsides is that updates take a while, and that syncing account data is notoriously buggy (However there is almost always a way to do it), but we all love RobTop and know he is trying his best. A great game to test patience, reaction time, memory, and even train your brain to keep up with fast paced gameplay in most levels.
game, great, I've been playing this game for 5 years now. Majority of it on mobile, now on PC (Steam). I find myself always coming back to it and I can never seem to get bored. Main downsides is that updates take a while, and that syncing account data is notoriously buggy (However there is almost always a way to do it), but we all love RobTop and know he is trying his best. A great game to test patience, reaction time, memory, and even train your brain to keep up with fast paced gameplay in most levels.
gameplay, paced, I've been playing this game for 5 years now. Majority of it on mobile, now on PC (Steam). I find myself always coming back to it and I can never seem to get bored. Main downsides is that updates take a while, and that syncing account data is notoriously buggy (However there is almost always a way to do it), but we all love RobTop and know he is trying his best. A great game to test patience, reaction time, memory, and even train your brain to keep up with fast paced gameplay in most levels.
levels, most, I've been playing this game for 5 years now. Majority of it on mobile, now on PC (Steam). I find myself always coming back to it and I can never seem to get bored. Main downsides is that updates take a while, and that syncing account data is notoriously buggy (However there is almost always a way to do it), but we all love RobTop and know he is trying his best. A great game to test patience, reaction time, memory, and even train your brain to keep up with fast paced gameplay in most levels.
game, Nice, Nice game
phone, old, Can't get back my account data. I used to play this game about 5 years ago on my old phone, however after installing this game on my new phone I am getting an error "Sync failed. Try again later" after trying to load saved data from the cloud. I would love to rate this game 5* after my issue is solved.
phone, new, Can't get back my account data. I used to play this game about 5 years ago on my old phone, however after installing this game on my new phone I am getting an error "Sync failed. Try again later" after trying to load saved data from the cloud. I would love to rate this game 5* after my issue is solved.
data, saved, Can't get back my account data. I used to play this game about 5 years ago on my old phone, however after installing this game on my new phone I am getting an error "Sync failed. Try again later" after trying to load saved data from the cloud. I would love to rate this game 5* after my issue is solved.
time, little, Quite sure what I want you for a little time with the odd one I just saw in my inbox I think it's just the way that it was sent to the noob a few days later I realized it would not work out for us short jdhdd joshdub but if you are not 7m by the odd ones you can do to with it the for if in to noob way to make part of steve in your business you may not work for us at any moment 😉 😀 👍 😄 😜 🙂 😉 😀 👍 you for us are you guys 😀 you 😀 to do that 400ba1bc-832d-4c50-a4d8-620c78448a87
one, odd, Quite sure what I want you for a little time with the odd one I just saw in my inbox I think it's just the way that it was sent to the noob a few days later I realized it would not work out for us short jdhdd joshdub but if you are not 7m by the odd ones you can do to with it the for if in to noob way to make part of steve in your business you may not work for us at any moment 😉 😀 👍 😄 😜 🙂 😉 😀 👍 you for us are you guys 😀 you 😀 to do that 400ba1bc-832d-4c50-a4d8-620c78448a87
days, few, Quite sure what I want you for a little time with the odd one I just saw in my inbox I think it's just the way that it was sent to the noob a few days later I realized it would not work out for us short jdhdd joshdub but if you are not 7m by the odd ones you can do to with it the for if in to noob way to make part of steve in your business you may not work for us at any moment 😉 😀 👍 😄 😜 🙂 😉 😀 👍 you for us are you guys 😀 you 😀 to do that 400ba1bc-832d-4c50-a4d8-620c78448a87
ones, odd, Quite sure what I want you for a little time with the odd one I just saw in my inbox I think it's just the way that it was sent to the noob a few days later I realized it would not work out for us short jdhdd joshdub but if you are not 7m by the odd ones you can do to with it the for if in to noob way to make part of steve in your business you may not work for us at any moment 😉 😀 👍 😄 😜 🙂 😉 😀 👍 you for us are you guys 😀 you 😀 to do that 400ba1bc-832d-4c50-a4d8-620c78448a87
game, Amazing, Amazing game, can't wait for 2.2 :)
game, good, I've been starting to play this in 5 years ago but this is a good game I can play I'm still undevelopment I will try to get better for my future soon
game, good, It's a good game.
triangles, many, Too many triangles
games, best, This is one for the best Indie platform games ever! The evolution of this game, is UNBELIEVABLE
games, Indie, This is one for the best Indie platform games ever! The evolution of this game, is UNBELIEVABLE
rhythm, fun, This is a fun rhythm based. Very challenging
game, Best, Best game ever
bit, repetitive, I have alot of fun on this game the increasing of difficulty is awsome and ik it gets repetitive bit this is prolly the best and most addictive mobile and pc game ever.
game, best, I have alot of fun on this game the increasing of difficulty is awsome and ik it gets repetitive bit this is prolly the best and most addictive mobile and pc game ever.
games, best, This is by far one of the best mobile games. But there is only one bad thing and it's the update. It's been over 3 years that we have been waiting for 2.2 but they are taking forever. Please hurry up, it getting a bit boring now.
games, mobile, This is by far one of the best mobile games. But there is only one bad thing and it's the update. It's been over 3 years that we have been waiting for 2.2 but they are taking forever. Please hurry up, it getting a bit boring now.
thing, bad, This is by far one of the best mobile games. But there is only one bad thing and it's the update. It's been over 3 years that we have been waiting for 2.2 but they are taking forever. Please hurry up, it getting a bit boring now.
game, good, Wouldn't let me sign into my account and I lost my progress so I'm raging but it's a good game my username is indominusrex23 but I want it to be pronix
game, best, best game ever Edit: still the best game
game, best, best game ever Edit: still the best game
community, fun, I love this game, it is so fun and really takes skill. It has a fun community too!
game, Good, Good game my favorite
game, good, Overall good game recommend
recommend, Overall, Overall good game recommend
maps, own, The devs really put effort into this game, barley lags and you can create your own maps offline (cant publish them) this game its really good if you like techno music games, even non techno cuz you can make your very own music
techno, non, The devs really put effort into this game, barley lags and you can create your own maps offline (cant publish them) this game its really good if you like techno music games, even non techno cuz you can make your very own music
music, own, The devs really put effort into this game, barley lags and you can create your own maps offline (cant publish them) this game its really good if you like techno music games, even non techno cuz you can make your very own music
music, addictive, This game is a man made miracle of fun addictive music, choice of difficulty, customization, and able to play and make community levels. One last fact, this was a Newgrounds project.
fact, last, This game is a man made miracle of fun addictive music, choice of difficulty, customization, and able to play and make community levels. One last fact, this was a Newgrounds project.
app, Cool, Cool app I love it
game, Best, Best game
play, mobile, I like playing it even though I'm mobile play and I beat demon level just one I wish I could be better but it's fun I play it every day and when I go out of state it's so fun to play
games, best, One of the best games I have played
screen, full, Would be 5 star if I were able to have a full screen on my Google pixel it's in like a small screen mode and I would very much like to have a full screen effect like on the lite versions thanks!...edit: I decided to uninstall this game but changed my mind 20 minutes later and now all my progress is now gone thanks robtop...
screen, small, Would be 5 star if I were able to have a full screen on my Google pixel it's in like a small screen mode and I would very much like to have a full screen effect like on the lite versions thanks!...edit: I decided to uninstall this game but changed my mind 20 minutes later and now all my progress is now gone thanks robtop...
effect, full, Would be 5 star if I were able to have a full screen on my Google pixel it's in like a small screen mode and I would very much like to have a full screen effect like on the lite versions thanks!...edit: I decided to uninstall this game but changed my mind 20 minutes later and now all my progress is now gone thanks robtop...
sizes, supported, I'm only giving 4 stars because the game does not fill my phones screen pls robtop add more supported screen sizes
levels, awesome, I can create levels to my heart's consent so awesome levels are high detail and my kids love it😝
detail, high, I can create levels to my heart's consent so awesome levels are high detail and my kids love it😝
game, fun, Its a fun, simple, yet challenging game that you can learn and get better at. You never run out of content because ugl (user generated levels). There's one problem that I have. When I deleted the game on accident and I logged into my account after I downloaded it again, and I lost my progress and all my icons, All that stuff. I do still think it's a five star but I wish that was fixed. Good game that I recommend you try.
game, challenging, Its a fun, simple, yet challenging game that you can learn and get better at. You never run out of content because ugl (user generated levels). There's one problem that I have. When I deleted the game on accident and I logged into my account after I downloaded it again, and I lost my progress and all my icons, All that stuff. I do still think it's a five star but I wish that was fixed. Good game that I recommend you try.
levels, generated, Its a fun, simple, yet challenging game that you can learn and get better at. You never run out of content because ugl (user generated levels). There's one problem that I have. When I deleted the game on accident and I logged into my account after I downloaded it again, and I lost my progress and all my icons, All that stuff. I do still think it's a five star but I wish that was fixed. Good game that I recommend you try.
game, Good, Its a fun, simple, yet challenging game that you can learn and get better at. You never run out of content because ugl (user generated levels). There's one problem that I have. When I deleted the game on accident and I logged into my account after I downloaded it again, and I lost my progress and all my icons, All that stuff. I do still think it's a five star but I wish that was fixed. Good game that I recommend you try.
game, fun, A really fun game
game, Amazing, Amazing game with lots of content
version, full, I've been playing Geometry Dash lite lately and have been really enjoying myself, so I went ahead and bought the full version. This was probably one of the best purchases I've made on the play store. Definitely recommend to anybody who thinks they enjoy GD lite a bit, it opens up a whole lot more content.
purchases, best, I've been playing Geometry Dash lite lately and have been really enjoying myself, so I went ahead and bought the full version. This was probably one of the best purchases I've made on the play store. Definitely recommend to anybody who thinks they enjoy GD lite a bit, it opens up a whole lot more content.
lot, whole, I've been playing Geometry Dash lite lately and have been really enjoying myself, so I went ahead and bought the full version. This was probably one of the best purchases I've made on the play store. Definitely recommend to anybody who thinks they enjoy GD lite a bit, it opens up a whole lot more content.
content, more, I've been playing Geometry Dash lite lately and have been really enjoying myself, so I went ahead and bought the full version. This was probably one of the best purchases I've made on the play store. Definitely recommend to anybody who thinks they enjoy GD lite a bit, it opens up a whole lot more content.
time, great, Was a great past time
time, past, Was a great past time
feeling, good, It's so fun and addicting but it can get you mad at times but once u pass the level u have get a good feeling and a pop off
game, fun, This is a really fun game! The music is awesome, and it gets really challenging with some levels. I highly recommend this game!
block, new, The game is awesome , this should add um...swing copter and new block:)
tablet, old, This game is great, but there's a glitch, I played this on my old tablet a while ago, and made a really good level, I have a new tablet, but now, I want to move my old levels and the way I tried (making an account and signed in on both tablets, then merging the data, the sync failed). I can't even access the old levels on the old tablet, Is there any other way to move levels, and are the old levels just plain GONE??? (If this problem is resolved, I will change this review, and rate five stars).
level, good, This game is great, but there's a glitch, I played this on my old tablet a while ago, and made a really good level, I have a new tablet, but now, I want to move my old levels and the way I tried (making an account and signed in on both tablets, then merging the data, the sync failed). I can't even access the old levels on the old tablet, Is there any other way to move levels, and are the old levels just plain GONE??? (If this problem is resolved, I will change this review, and rate five stars).
tablet, new, This game is great, but there's a glitch, I played this on my old tablet a while ago, and made a really good level, I have a new tablet, but now, I want to move my old levels and the way I tried (making an account and signed in on both tablets, then merging the data, the sync failed). I can't even access the old levels on the old tablet, Is there any other way to move levels, and are the old levels just plain GONE??? (If this problem is resolved, I will change this review, and rate five stars).
levels, old, This game is great, but there's a glitch, I played this on my old tablet a while ago, and made a really good level, I have a new tablet, but now, I want to move my old levels and the way I tried (making an account and signed in on both tablets, then merging the data, the sync failed). I can't even access the old levels on the old tablet, Is there any other way to move levels, and are the old levels just plain GONE??? (If this problem is resolved, I will change this review, and rate five stars).
levels, old, This game is great, but there's a glitch, I played this on my old tablet a while ago, and made a really good level, I have a new tablet, but now, I want to move my old levels and the way I tried (making an account and signed in on both tablets, then merging the data, the sync failed). I can't even access the old levels on the old tablet, Is there any other way to move levels, and are the old levels just plain GONE??? (If this problem is resolved, I will change this review, and rate five stars).
tablet, old, This game is great, but there's a glitch, I played this on my old tablet a while ago, and made a really good level, I have a new tablet, but now, I want to move my old levels and the way I tried (making an account and signed in on both tablets, then merging the data, the sync failed). I can't even access the old levels on the old tablet, Is there any other way to move levels, and are the old levels just plain GONE??? (If this problem is resolved, I will change this review, and rate five stars).
way, other, This game is great, but there's a glitch, I played this on my old tablet a while ago, and made a really good level, I have a new tablet, but now, I want to move my old levels and the way I tried (making an account and signed in on both tablets, then merging the data, the sync failed). I can't even access the old levels on the old tablet, Is there any other way to move levels, and are the old levels just plain GONE??? (If this problem is resolved, I will change this review, and rate five stars).
levels, old, This game is great, but there's a glitch, I played this on my old tablet a while ago, and made a really good level, I have a new tablet, but now, I want to move my old levels and the way I tried (making an account and signed in on both tablets, then merging the data, the sync failed). I can't even access the old levels on the old tablet, Is there any other way to move levels, and are the old levels just plain GONE??? (If this problem is resolved, I will change this review, and rate five stars).
game, Great, Great game and gr at to play other creators levels.
levels, other, Great game and gr at to play other creators levels.
game, good, This is a good game and this is good
populararity, more, Deserve more populararity
game, Nice, Nice game! Cant wait for 2.2!
games, other, Robtop with all the other games you made I'm really hope you make another geometry dash game with all your five games well I don't know if you have really have five games like maybe you only have four and probably just pretending on YouTube so if I got that wrong I'll try to get it right if you're interested then I'll try to find out okay I don't have the table and if we have it it's just faking you you're probably just dummies I did not say that to you I'm just trying to make sure okay
game, good, Very good game could add more levels and more options to create your own.
levels, more, Very good game could add more levels and more options to create your own.
options, more, Very good game could add more levels and more options to create your own.
game, Good, Good game
game, Great, Great game still waiting for 2.2
game, Great, This game is so adicting! I play this every day and never get bored. Great game!
game, best, The best game I have ever played
stuff, other, I like the fxs and the other stuff like the blocks
game, great, This game cures boredom it's just a great game overall
game, Good, Good game
game, Awesome, Awesome game I love it I played it for around 5 years
game, Amazing, Amazing game. The levels are very fun and challenging. I never lose any progress or icons. There are not that many ads, which is good because games like this would probably have tons of ads. I recommend this game if you like challenges. 100% worth the money. Edit: well, where do I even start? Well, a little bit earlier I got into my account and wanted to play. Right when I got on, I noticed that...all my progress was gone!! My icons, progress, and everything were gone! Went to 5 star to 1 star.
ads, many, Amazing game. The levels are very fun and challenging. I never lose any progress or icons. There are not that many ads, which is good because games like this would probably have tons of ads. I recommend this game if you like challenges. 100% worth the money. Edit: well, where do I even start? Well, a little bit earlier I got into my account and wanted to play. Right when I got on, I noticed that...all my progress was gone!! My icons, progress, and everything were gone! Went to 5 star to 1 star.
bit, little, Amazing game. The levels are very fun and challenging. I never lose any progress or icons. There are not that many ads, which is good because games like this would probably have tons of ads. I recommend this game if you like challenges. 100% worth the money. Edit: well, where do I even start? Well, a little bit earlier I got into my account and wanted to play. Right when I got on, I noticed that...all my progress was gone!! My icons, progress, and everything were gone! Went to 5 star to 1 star.
possibilities, endless, Loads of fun and endless possibilities!
card, internal, I've said it once, and I'll say it again. Install. The game. On internal (NOT your two terabyte SD card). Otherwise the save resets every time you close and reopen the app.
card, terabyte, I've said it once, and I'll say it again. Install. The game. On internal (NOT your two terabyte SD card). Otherwise the save resets every time you close and reopen the app.
game, Awesome, Awesome game that helps refine hand eye coordination
game, Good, Good game can actually save
game, skilled, The most skilled game in history. Best game ever
game, Best, The most skilled game in history. Best game ever
fun, Super, Super fun
challenge, good, This game is hours of good challenge and a supporting community of players that make phenomenal levels! I love this game!
community, supporting, This game is hours of good challenge and a supporting community of players that make phenomenal levels! I love this game!
levels, phenomenal, This game is hours of good challenge and a supporting community of players that make phenomenal levels! I love this game!
game, Great, Great game to pick up whenever with music that actually helps with the levels
game, Good, Good game 12/10
game, Best, Best mobile game in the world
game, mobile, Best mobile game in the world
game, Cool, Cool game.
skill, only, Very intense with only skill no luck awesome game!
game, awesome, Very intense with only skill no luck awesome game!
NVM, OK, Ok, so... know them times in life where your like: NNGGGAAHH! THIS GAME IS TO HARD!!! Well this app is the solution! BECAUSE ALL YOU NEED IS A FINGER! To jump, float, etc. And... OK NVM JUST GET IT!!!
problem, only, Gud, but the only problem is that is hasnt had a update for like 4 years
game, Great, Great game!
levels, online, I found a bug that doesn't let you play any of the online levels
FREAKING, SO, WHY DID YOU HAVE TO MAKE THE PUSE BUTTON SO FREAKING SMALLLLLLLLL!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
game, best, Can we all just say that this game is just the best game I've ever played. Some say it's hard, impossible or maybe just saying that this game is about you suffering dying over and over but they didn't try hard enough. I just completed levels like easy, I also like one of the othee versions of this! Keep it up robtop!
😎, Cool, Cool game 😎
game, offline, Best offline game
game, Best, Best game and if 2.2 went out update for it every day
updates, more, Make more updates
game, Good, Good game
game, best, this is the best game ive ever downloaded!100 percent worth 2 dollars
game, worth, this is the best game ive ever downloaded!100 percent worth 2 dollars
level, insane, i gave it four stars cause the ones that are not insane level are too easy can you make them a little more harder?
lags, bad, This game is really bad lags to much
mucho, gustó, Excelente juego. Me gustó mucho. Ya practicamente me pasé todo el Geometry Dash Lite, lo unico que puede hacer que Las personas lo desinstalen es que puede estresarte. Pero de resto es muy chevere ver como avanzas poco a poco, viendo como mejoras cada ves que avanzas cada nivel. La verdad lo recomiendo mucho, solo tengan calma puede llegar a estresarlos al punto de enojarlos y no divertirse solo hay que disfrutar y saber perder. Y si hay que pagar para las demas opciones.
avanzas, como, Excelente juego. Me gustó mucho. Ya practicamente me pasé todo el Geometry Dash Lite, lo unico que puede hacer que Las personas lo desinstalen es que puede estresarte. Pero de resto es muy chevere ver como avanzas poco a poco, viendo como mejoras cada ves que avanzas cada nivel. La verdad lo recomiendo mucho, solo tengan calma puede llegar a estresarlos al punto de enojarlos y no divertirse solo hay que disfrutar y saber perder. Y si hay que pagar para las demas opciones.
game, good, good game
game, fun, This a very fun game
challenges, good, This game and nice and all, music is good , good challenges but when there is a level that requires the wave icon like blast processing or geometrical dominator and when i press once, it will go up then down which causes me to fail, i thought one click it would go up and another click would go down, i have to give it 3 stars instead of 5
challenges, good, This game and nice and all, music is good , good challenges but when there is a level that requires the wave icon like blast processing or geometrical dominator and when i press once, it will go up then down which causes me to fail, i thought one click it would go up and another click would go down, i have to give it 3 stars instead of 5
dominator, geometrical, This game and nice and all, music is good , good challenges but when there is a level that requires the wave icon like blast processing or geometrical dominator and when i press once, it will go up then down which causes me to fail, i thought one click it would go up and another click would go down, i have to give it 3 stars instead of 5
᷀ົ⁎⁺˳, Amazing, Amazing ˚✧₊⁎❝᷀ົ≀ˍ̮ ❝᷀ົ⁎⁺˳✧
bit, little, Its so good there little bit of bugs bit its still good though i played this for 2 years
versions, full, I like this game it has full versions
game, good, Geometry dash is a good game but it is not saving my progress. If I get a new colour it won't always save it. If I get a new beast it won't save. If skip a daily challenge it changes but the when I go back on the app it's the same. Please fix this issues
colour, new, Geometry dash is a good game but it is not saving my progress. If I get a new colour it won't always save it. If I get a new beast it won't save. If skip a daily challenge it changes but the when I go back on the app it's the same. Please fix this issues
beast, new, Geometry dash is a good game but it is not saving my progress. If I get a new colour it won't always save it. If I get a new beast it won't save. If skip a daily challenge it changes but the when I go back on the app it's the same. Please fix this issues
challenge, daily, Geometry dash is a good game but it is not saving my progress. If I get a new colour it won't always save it. If I get a new beast it won't save. If skip a daily challenge it changes but the when I go back on the app it's the same. Please fix this issues
game, good, This is a really good dashing game with cool moving objects and there are levels. But not only you can create and post online levels for the whole world to play! There are songs which are used in levels made by cool artists! Please buy this app or get the free versions!
game, dashing, This is a really good dashing game with cool moving objects and there are levels. But not only you can create and post online levels for the whole world to play! There are songs which are used in levels made by cool artists! Please buy this app or get the free versions!
objects, cool, This is a really good dashing game with cool moving objects and there are levels. But not only you can create and post online levels for the whole world to play! There are songs which are used in levels made by cool artists! Please buy this app or get the free versions!
objects, moving, This is a really good dashing game with cool moving objects and there are levels. But not only you can create and post online levels for the whole world to play! There are songs which are used in levels made by cool artists! Please buy this app or get the free versions!
levels, online, This is a really good dashing game with cool moving objects and there are levels. But not only you can create and post online levels for the whole world to play! There are songs which are used in levels made by cool artists! Please buy this app or get the free versions!
world, whole, This is a really good dashing game with cool moving objects and there are levels. But not only you can create and post online levels for the whole world to play! There are songs which are used in levels made by cool artists! Please buy this app or get the free versions!
artists, cool, This is a really good dashing game with cool moving objects and there are levels. But not only you can create and post online levels for the whole world to play! There are songs which are used in levels made by cool artists! Please buy this app or get the free versions!
versions, free, This is a really good dashing game with cool moving objects and there are levels. But not only you can create and post online levels for the whole world to play! There are songs which are used in levels made by cool artists! Please buy this app or get the free versions!
music, addictive, This game is really great, it has addictive music and gameplay that will never run out. You will never truly finish the game because there are millions of user created levels which you can also create and play. If your looking for a hard game, this is the one. But at the same time it can be easy as you get better or just play easier levels. The game runs smoothly and has (from my perspective) no bugs. You can create your own custom character with unlockable colors, icons and other veichles.
levels, created, This game is really great, it has addictive music and gameplay that will never run out. You will never truly finish the game because there are millions of user created levels which you can also create and play. If your looking for a hard game, this is the one. But at the same time it can be easy as you get better or just play easier levels. The game runs smoothly and has (from my perspective) no bugs. You can create your own custom character with unlockable colors, icons and other veichles.
game, hard, This game is really great, it has addictive music and gameplay that will never run out. You will never truly finish the game because there are millions of user created levels which you can also create and play. If your looking for a hard game, this is the one. But at the same time it can be easy as you get better or just play easier levels. The game runs smoothly and has (from my perspective) no bugs. You can create your own custom character with unlockable colors, icons and other veichles.
time, same, This game is really great, it has addictive music and gameplay that will never run out. You will never truly finish the game because there are millions of user created levels which you can also create and play. If your looking for a hard game, this is the one. But at the same time it can be easy as you get better or just play easier levels. The game runs smoothly and has (from my perspective) no bugs. You can create your own custom character with unlockable colors, icons and other veichles.
